wlo,whi,flux
# keV,keV,phot/cm^2/s/bin
   1.65013,    1.65026,   1.2358e-11
   1.65026,    1.65039,   1.2357e-11
   1.65039,    1.65053,   1.2357e-11
   1.65053,    1.65066,   1.2356e-11
   1.65066,    1.65079,   1.2356e-11
   1.65079,    1.65092,   1.2355e-11
   1.65092,    1.65106,   1.2355e-11
   1.65106,    1.65119,   1.2354e-11
   1.65119,    1.65132,   1.2354e-11
   1.65132,    1.65146,   1.2353e-11
   1.65146,    1.65159,   1.2352e-11
   1.65159,    1.65172,   1.2352e-11
   1.65172,    1.65186,   1.2351e-11
   1.65186,    1.65199,   1.2351e-11
   1.65199,    1.65212,   1.2350e-11
   1.65212,    1.65225,   1.2350e-11
   1.65225,    1.65239,   1.2349e-11
   1.65239,    1.65252,   1.2349e-11
   1.65252,    1.65265,   1.2348e-11
   1.65265,    1.65279,   1.2348e-11
   1.65279,    1.65292,   1.2347e-11
   1.65292,    1.65305,   1.2347e-11
   1.65305,    1.65319,   1.2346e-11
   1.65319,    1.65332,   1.2346e-11
   1.65332,    1.65345,   1.2345e-11
   1.65345,    1.65359,   1.2345e-11
   1.65359,    1.65372,   1.2345e-11
   1.65372,    1.65385,   1.2344e-11
   1.65385,    1.65399,   1.2344e-11
   1.65399,    1.65412,   1.2344e-11
   1.65412,    1.65425,   1.2344e-11
   1.65425,    1.65439,   1.2346e-11
   1.65439,    1.65452,   1.2348e-11
   1.65452,    1.65465,   1.2350e-11
   1.65465,    1.65478,   1.2352e-11
   1.65478,    1.65492,   1.2354e-11
   1.65492,    1.65505,   1.2356e-11
   1.65505,    1.65518,   1.2358e-11
   1.65518,    1.65532,   1.2357e-11
   1.65532,    1.65545,   1.2354e-11
   1.65545,    1.65558,   1.2350e-11
   1.65558,    1.65572,   1.2347e-11
   1.65572,    1.65585,   1.2344e-11
   1.65585,    1.65598,   1.2340e-11
   1.65598,    1.65612,   1.2337e-11
   1.65612,    1.65625,   1.2334e-11
   1.65625,    1.65638,   1.2334e-11
   1.65638,    1.65652,   1.2333e-11
   1.65652,    1.65665,   1.2332e-11
   1.65665,    1.65679,   1.2332e-11
   1.65679,    1.65692,   1.2331e-11
   1.65692,    1.65705,   1.2331e-11
   1.65705,    1.65719,   1.2330e-11
   1.65719,    1.65732,   1.2330e-11
   1.65732,    1.65745,   1.2329e-11
   1.65745,    1.65759,   1.2329e-11
   1.65759,    1.65772,   1.2328e-11
   1.65772,    1.65785,   1.2328e-11
   1.65785,    1.65799,   1.2327e-11
   1.65799,    1.65812,   1.2326e-11
   1.65812,    1.65825,   1.2326e-11
   1.65825,    1.65839,   1.2326e-11
   1.65839,    1.65852,   1.2326e-11
   1.65852,    1.65865,   1.2335e-11
   1.65865,    1.65879,   1.2401e-11
   1.65879,    1.65892,   1.2638e-11
   1.65892,    1.65906,   1.3024e-11
   1.65906,    1.65919,   1.3166e-11
   1.65919,    1.65932,   1.2870e-11
   1.65932,    1.65946,   1.2514e-11
   1.65946,    1.65959,   1.2358e-11
   1.65959,    1.65972,   1.2325e-11
   1.65972,    1.65986,   1.2321e-11
   1.65986,    1.65999,   1.2320e-11
   1.65999,    1.66012,   1.2319e-11
   1.66012,    1.66026,   1.2318e-11
   1.66026,    1.66039,   1.2318e-11
   1.66039,    1.66053,   1.2317e-11
   1.66053,    1.66066,   1.2317e-11
   1.66066,    1.66079,   1.2316e-11
   1.66079,    1.66093,   1.2315e-11
   1.66093,    1.66106,   1.2315e-11
   1.66106,    1.66119,   1.2314e-11
   1.66119,    1.66133,   1.2314e-11
   1.66133,    1.66146,   1.2313e-11
   1.66146,    1.66160,   1.2313e-11
   1.66160,    1.66173,   1.2312e-11
   1.66173,    1.66186,   1.2312e-11
   1.66186,    1.66200,   1.2311e-11
   1.66200,    1.66213,   1.2311e-11
   1.66213,    1.66226,   1.2310e-11
   1.66226,    1.66240,   1.2310e-11
   1.66240,    1.66253,   1.2309e-11
   1.66253,    1.66267,   1.2308e-11
   1.66267,    1.66280,   1.2308e-11
   1.66280,    1.66293,   1.2307e-11
   1.66293,    1.66307,   1.2307e-11
   1.66307,    1.66320,   1.2306e-11
   1.66320,    1.66334,   1.2306e-11
   1.66334,    1.66347,   1.2305e-11
   1.66347,    1.66360,   1.2305e-11
   1.66360,    1.66374,   1.2304e-11
   1.66374,    1.66387,   1.2304e-11
   1.66387,    1.66401,   1.2303e-11
   1.66401,    1.66414,   1.2303e-11
   1.66414,    1.66427,   1.2302e-11
   1.66427,    1.66441,   1.2302e-11
   1.66441,    1.66454,   1.2301e-11
   1.66454,    1.66468,   1.2301e-11
   1.66468,    1.66481,   1.2300e-11
   1.66481,    1.66494,   1.2300e-11
   1.66494,    1.66508,   1.2299e-11
   1.66508,    1.66521,   1.2298e-11
   1.66521,    1.66535,   1.2298e-11
   1.66535,    1.66548,   1.2297e-11
   1.66548,    1.66562,   1.2297e-11
   1.66562,    1.66575,   1.2296e-11
   1.66575,    1.66588,   1.2296e-11
   1.66588,    1.66602,   1.2295e-11
   1.66602,    1.66615,   1.2295e-11
   1.66615,    1.66629,   1.2294e-11
   1.66629,    1.66642,   1.2294e-11
   1.66642,    1.66655,   1.2293e-11
   1.66655,    1.66669,   1.2293e-11
   1.66669,    1.66682,   1.2292e-11
   1.66682,    1.66696,   1.2292e-11
   1.66696,    1.66709,   1.2291e-11
   1.66709,    1.66723,   1.2291e-11
   1.66723,    1.66736,   1.2290e-11
   1.66736,    1.66749,   1.2289e-11
   1.66749,    1.66763,   1.2289e-11
   1.66763,    1.66776,   1.2288e-11
   1.66776,    1.66790,   1.2288e-11
   1.66790,    1.66803,   1.2287e-11
   1.66803,    1.66817,   1.2287e-11
   1.66817,    1.66830,   1.2286e-11
   1.66830,    1.66843,   1.2286e-11
   1.66843,    1.66857,   1.2285e-11
   1.66857,    1.66870,   1.2285e-11
   1.66870,    1.66884,   1.2284e-11
   1.66884,    1.66897,   1.2284e-11
   1.66897,    1.66911,   1.2283e-11
   1.66911,    1.66924,   1.2283e-11
   1.66924,    1.66938,   1.2282e-11
   1.66938,    1.66951,   1.2282e-11
   1.66951,    1.66964,   1.2281e-11
   1.66964,    1.66978,   1.2281e-11
   1.66978,    1.66991,   1.2280e-11
   1.66991,    1.67005,   1.2279e-11
   1.67005,    1.67018,   1.2279e-11
   1.67018,    1.67032,   1.2278e-11
   1.67032,    1.67045,   1.2278e-11
   1.67045,    1.67059,   1.2277e-11
   1.67059,    1.67072,   1.2277e-11
   1.67072,    1.67086,   1.2276e-11
   1.67086,    1.67099,   1.2276e-11
   1.67099,    1.67112,   1.2275e-11
   1.67112,    1.67126,   1.2275e-11
   1.67126,    1.67139,   1.2274e-11
   1.67139,    1.67153,   1.2274e-11
   1.67153,    1.67166,   1.2273e-11
   1.67166,    1.67180,   1.2273e-11
   1.67180,    1.67193,   1.2272e-11
   1.67193,    1.67207,   1.2272e-11
   1.67207,    1.67220,   1.2271e-11
   1.67220,    1.67234,   1.2271e-11
   1.67234,    1.67247,   1.2270e-11
   1.67247,    1.67261,   1.2269e-11
   1.67261,    1.67274,   1.2269e-11
   1.67274,    1.67287,   1.2268e-11
   1.67287,    1.67301,   1.2268e-11
   1.67301,    1.67314,   1.2267e-11
   1.67314,    1.67328,   1.2267e-11
   1.67328,    1.67341,   1.2266e-11
   1.67341,    1.67355,   1.2266e-11
   1.67355,    1.67368,   1.2265e-11
   1.67368,    1.67382,   1.2265e-11
   1.67382,    1.67395,   1.2264e-11
   1.67395,    1.67409,   1.2264e-11
   1.67409,    1.67422,   1.2263e-11
   1.67422,    1.67436,   1.2263e-11
   1.67436,    1.67449,   1.2262e-11
   1.67449,    1.67463,   1.2262e-11
   1.67463,    1.67476,   1.2261e-11
   1.67476,    1.67490,   1.2261e-11
   1.67490,    1.67503,   1.2260e-11
   1.67503,    1.67517,   1.2259e-11
   1.67517,    1.67530,   1.2259e-11
   1.67530,    1.67544,   1.2258e-11
   1.67544,    1.67557,   1.2258e-11
   1.67557,    1.67571,   1.2257e-11
   1.67571,    1.67584,   1.2257e-11
   1.67584,    1.67598,   1.2256e-11
   1.67598,    1.67611,   1.2256e-11
   1.67611,    1.67625,   1.2255e-11
   1.67625,    1.67638,   1.2255e-11
   1.67638,    1.67652,   1.2254e-11
   1.67652,    1.67665,   1.2254e-11
   1.67665,    1.67679,   1.2253e-11
   1.67679,    1.67692,   1.2253e-11
   1.67692,    1.67706,   1.2252e-11
   1.67706,    1.67719,   1.2252e-11
   1.67719,    1.67733,   1.2251e-11
   1.67733,    1.67746,   1.2251e-11
   1.67746,    1.67760,   1.2250e-11
   1.67760,    1.67773,   1.2249e-11
   1.67773,    1.67787,   1.2249e-11
   1.67787,    1.67800,   1.2248e-11
   1.67800,    1.67814,   1.2248e-11
   1.67814,    1.67827,   1.2247e-11
   1.67827,    1.67841,   1.2247e-11
   1.67841,    1.67854,   1.2246e-11
   1.67854,    1.67868,   1.2246e-11
   1.67868,    1.67881,   1.2245e-11
   1.67881,    1.67895,   1.2245e-11
   1.67895,    1.67908,   1.2244e-11
   1.67908,    1.67922,   1.2244e-11
   1.67922,    1.67935,   1.2243e-11
   1.67935,    1.67949,   1.2243e-11
   1.67949,    1.67962,   1.2242e-11
   1.67962,    1.67976,   1.2242e-11
   1.67976,    1.67990,   1.2241e-11
   1.67990,    1.68003,   1.2241e-11
   1.68003,    1.68017,   1.2240e-11
   1.68017,    1.68030,   1.2240e-11
   1.68030,    1.68044,   1.2239e-11
   1.68044,    1.68057,   1.2238e-11
   1.68057,    1.68071,   1.2238e-11
   1.68071,    1.68084,   1.2237e-11
   1.68084,    1.68098,   1.2237e-11
   1.68098,    1.68111,   1.2236e-11
   1.68111,    1.68125,   1.2236e-11
   1.68125,    1.68138,   1.2235e-11
   1.68138,    1.68152,   1.2235e-11
   1.68152,    1.68166,   1.2234e-11
   1.68166,    1.68179,   1.2234e-11
   1.68179,    1.68193,   1.2233e-11
   1.68193,    1.68206,   1.2233e-11
   1.68206,    1.68220,   1.2232e-11
   1.68220,    1.68233,   1.2232e-11
   1.68233,    1.68247,   1.2231e-11
   1.68247,    1.68260,   1.2231e-11
   1.68260,    1.68274,   1.2230e-11
   1.68274,    1.68287,   1.2230e-11
   1.68287,    1.68301,   1.2229e-11
   1.68301,    1.68315,   1.2229e-11
   1.68315,    1.68328,   1.2228e-11
   1.68328,    1.68342,   1.2227e-11
   1.68342,    1.68355,   1.2227e-11
   1.68355,    1.68369,   1.2226e-11
   1.68369,    1.68382,   1.2226e-11
   1.68382,    1.68396,   1.2225e-11
   1.68396,    1.68409,   1.2225e-11
   1.68409,    1.68423,   1.2224e-11
   1.68423,    1.68437,   1.2224e-11
   1.68437,    1.68450,   1.2223e-11
   1.68450,    1.68464,   1.2223e-11
   1.68464,    1.68477,   1.2222e-11
   1.68477,    1.68491,   1.2222e-11
   1.68491,    1.68504,   1.2221e-11
   1.68504,    1.68518,   1.2221e-11
   1.68518,    1.68532,   1.2220e-11
   1.68532,    1.68545,   1.2220e-11
   1.68545,    1.68559,   1.2219e-11
   1.68559,    1.68572,   1.2219e-11
   1.68572,    1.68586,   1.2218e-11
   1.68586,    1.68599,   1.2218e-11
   1.68599,    1.68613,   1.2217e-11
   1.68613,    1.68627,   1.2216e-11
   1.68627,    1.68640,   1.2216e-11
   1.68640,    1.68654,   1.2215e-11
   1.68654,    1.68667,   1.2215e-11
   1.68667,    1.68681,   1.2214e-11
   1.68681,    1.68695,   1.2214e-11
   1.68695,    1.68708,   1.2213e-11
   1.68708,    1.68722,   1.2213e-11
   1.68722,    1.68735,   1.2212e-11
   1.68735,    1.68749,   1.2212e-11
   1.68749,    1.68762,   1.2211e-11
   1.68762,    1.68776,   1.2211e-11
   1.68776,    1.68790,   1.2210e-11
   1.68790,    1.68803,   1.2210e-11
   1.68803,    1.68817,   1.2209e-11
   1.68817,    1.68830,   1.2209e-11
   1.68830,    1.68844,   1.2208e-11
   1.68844,    1.68858,   1.2208e-11
   1.68858,    1.68871,   1.2207e-11
   1.68871,    1.68885,   1.2207e-11
   1.68885,    1.68898,   1.2206e-11
   1.68898,    1.68912,   1.2205e-11
   1.68912,    1.68926,   1.2205e-11
   1.68926,    1.68939,   1.2204e-11
   1.68939,    1.68953,   1.2204e-11
   1.68953,    1.68966,   1.2203e-11
   1.68966,    1.68980,   1.2203e-11
   1.68980,    1.68994,   1.2202e-11
   1.68994,    1.69007,   1.2202e-11
   1.69007,    1.69021,   1.2201e-11
   1.69021,    1.69035,   1.2201e-11
   1.69035,    1.69048,   1.2200e-11
   1.69048,    1.69062,   1.2200e-11
   1.69062,    1.69075,   1.2199e-11
   1.69075,    1.69089,   1.2199e-11
   1.69089,    1.69103,   1.2198e-11
   1.69103,    1.69116,   1.2198e-11
   1.69116,    1.69130,   1.2197e-11
   1.69130,    1.69143,   1.2197e-11
   1.69143,    1.69157,   1.2196e-11
   1.69157,    1.69171,   1.2196e-11
   1.69171,    1.69184,   1.2195e-11
   1.69184,    1.69198,   1.2194e-11
   1.69198,    1.69212,   1.2194e-11
   1.69212,    1.69225,   1.2193e-11
   1.69225,    1.69239,   1.2193e-11
   1.69239,    1.69253,   1.2192e-11
   1.69253,    1.69266,   1.2192e-11
   1.69266,    1.69280,   1.2191e-11
   1.69280,    1.69293,   1.2191e-11
   1.69293,    1.69307,   1.2190e-11
   1.69307,    1.69321,   1.2190e-11
   1.69321,    1.69334,   1.2189e-11
   1.69334,    1.69348,   1.2189e-11
   1.69348,    1.69362,   1.2188e-11
   1.69362,    1.69375,   1.2188e-11
   1.69375,    1.69389,   1.2187e-11
   1.69389,    1.69403,   1.2187e-11
   1.69403,    1.69416,   1.2186e-11
   1.69416,    1.69430,   1.2186e-11
   1.69430,    1.69443,   1.2185e-11
   1.69443,    1.69457,   1.2185e-11
   1.69457,    1.69471,   1.2184e-11
   1.69471,    1.69484,   1.2184e-11
   1.69484,    1.69498,   1.2183e-11
   1.69498,    1.69512,   1.2183e-11
   1.69512,    1.69525,   1.2182e-11
   1.69525,    1.69539,   1.2182e-11
   1.69539,    1.69553,   1.2182e-11
   1.69553,    1.69566,   1.2190e-11
   1.69566,    1.69580,   1.2236e-11
   1.69580,    1.69594,   1.2368e-11
   1.69594,    1.69607,   1.2520e-11
   1.69607,    1.69621,   1.2510e-11
   1.69621,    1.69635,   1.2352e-11
   1.69635,    1.69648,   1.2227e-11
   1.69648,    1.69662,   1.2185e-11
   1.69662,    1.69676,   1.2177e-11
   1.69676,    1.69689,   1.2176e-11
   1.69689,    1.69703,   1.2176e-11
   1.69703,    1.69717,   1.2176e-11
   1.69717,    1.69730,   1.2175e-11
   1.69730,    1.69744,   1.2174e-11
   1.69744,    1.69758,   1.2174e-11
   1.69758,    1.69771,   1.2173e-11
   1.69771,    1.69785,   1.2172e-11
   1.69785,    1.69799,   1.2172e-11
   1.69799,    1.69812,   1.2171e-11
   1.69812,    1.69826,   1.2170e-11
   1.69826,    1.69840,   1.2170e-11
   1.69840,    1.69853,   1.2169e-11
   1.69853,    1.69867,   1.2169e-11
   1.69867,    1.69881,   1.2168e-11
   1.69881,    1.69894,   1.2168e-11
   1.69894,    1.69908,   1.2167e-11
   1.69908,    1.69922,   1.2167e-11
   1.69922,    1.69935,   1.2166e-11
   1.69935,    1.69949,   1.2166e-11
   1.69949,    1.69963,   1.2165e-11
   1.69963,    1.69977,   1.2165e-11
   1.69977,    1.69990,   1.2164e-11
   1.69990,    1.70004,   1.2164e-11
   1.70004,    1.70018,   1.2163e-11
   1.70018,    1.70031,   1.2163e-11
   1.70031,    1.70045,   1.2162e-11
   1.70045,    1.70059,   1.2162e-11
   1.70059,    1.70072,   1.2161e-11
   1.70072,    1.70086,   1.2161e-11
   1.70086,    1.70100,   1.2160e-11
   1.70100,    1.70113,   1.2160e-11
   1.70113,    1.70127,   1.2159e-11
   1.70127,    1.70141,   1.2158e-11
   1.70141,    1.70155,   1.2158e-11
   1.70155,    1.70168,   1.2157e-11
   1.70168,    1.70182,   1.2157e-11
   1.70182,    1.70196,   1.2156e-11
   1.70196,    1.70209,   1.2156e-11
   1.70209,    1.70223,   1.2155e-11
   1.70223,    1.70237,   1.2155e-11
   1.70237,    1.70251,   1.2154e-11
   1.70251,    1.70264,   1.2154e-11
   1.70264,    1.70278,   1.2153e-11
   1.70278,    1.70292,   1.2153e-11
   1.70292,    1.70305,   1.2152e-11
   1.70305,    1.70319,   1.2152e-11
   1.70319,    1.70333,   1.2151e-11
   1.70333,    1.70347,   1.2151e-11
   1.70347,    1.70360,   1.2151e-11
   1.70360,    1.70374,   1.2150e-11
   1.70374,    1.70388,   1.2150e-11
   1.70388,    1.70401,   1.2149e-11
   1.70401,    1.70415,   1.2149e-11
   1.70415,    1.70429,   1.2148e-11
   1.70429,    1.70443,   1.2148e-11
   1.70443,    1.70456,   1.2147e-11
   1.70456,    1.70470,   1.2146e-11
   1.70470,    1.70484,   1.2146e-11
   1.70484,    1.70498,   1.2145e-11
   1.70498,    1.70511,   1.2145e-11
   1.70511,    1.70525,   1.2144e-11
   1.70525,    1.70539,   1.2143e-11
   1.70539,    1.70552,   1.2143e-11
   1.70552,    1.70566,   1.2142e-11
   1.70566,    1.70580,   1.2142e-11
   1.70580,    1.70594,   1.2141e-11
   1.70594,    1.70607,   1.2141e-11
   1.70607,    1.70621,   1.2140e-11
   1.70621,    1.70635,   1.2140e-11
   1.70635,    1.70649,   1.2139e-11
   1.70649,    1.70662,   1.2139e-11
   1.70662,    1.70676,   1.2138e-11
   1.70676,    1.70690,   1.2138e-11
   1.70690,    1.70704,   1.2137e-11
   1.70704,    1.70717,   1.2137e-11
   1.70717,    1.70731,   1.2136e-11
   1.70731,    1.70745,   1.2136e-11
   1.70745,    1.70759,   1.2135e-11
   1.70759,    1.70772,   1.2135e-11
   1.70772,    1.70786,   1.2134e-11
   1.70786,    1.70800,   1.2134e-11
   1.70800,    1.70814,   1.2133e-11
   1.70814,    1.70827,   1.2133e-11
   1.70827,    1.70841,   1.2132e-11
   1.70841,    1.70855,   1.2131e-11
   1.70855,    1.70869,   1.2131e-11
   1.70869,    1.70882,   1.2130e-11
   1.70882,    1.70896,   1.2130e-11
   1.70896,    1.70910,   1.2129e-11
   1.70910,    1.70924,   1.2129e-11
   1.70924,    1.70937,   1.2128e-11
   1.70937,    1.70951,   1.2128e-11
   1.70951,    1.70965,   1.2127e-11
   1.70965,    1.70979,   1.2127e-11
   1.70979,    1.70993,   1.2126e-11
   1.70993,    1.71006,   1.2126e-11
   1.71006,    1.71020,   1.2125e-11
   1.71020,    1.71034,   1.2125e-11
   1.71034,    1.71048,   1.2124e-11
   1.71048,    1.71061,   1.2124e-11
   1.71061,    1.71075,   1.2123e-11
   1.71075,    1.71089,   1.2123e-11
   1.71089,    1.71103,   1.2122e-11
   1.71103,    1.71117,   1.2122e-11
   1.71117,    1.71130,   1.2121e-11
   1.71130,    1.71144,   1.2121e-11
   1.71144,    1.71158,   1.2120e-11
   1.71158,    1.71172,   1.2120e-11
   1.71172,    1.71185,   1.2119e-11
   1.71185,    1.71199,   1.2119e-11
   1.71199,    1.71213,   1.2118e-11
   1.71213,    1.71227,   1.2117e-11
   1.71227,    1.71241,   1.2117e-11
   1.71241,    1.71254,   1.2116e-11
   1.71254,    1.71268,   1.2116e-11
   1.71268,    1.71282,   1.2115e-11
   1.71282,    1.71296,   1.2115e-11
   1.71296,    1.71310,   1.2114e-11
   1.71310,    1.71323,   1.2114e-11
   1.71323,    1.71337,   1.2113e-11
   1.71337,    1.71351,   1.2113e-11
   1.71351,    1.71365,   1.2112e-11
   1.71365,    1.71379,   1.2112e-11
   1.71379,    1.71392,   1.2111e-11
   1.71392,    1.71406,   1.2111e-11
   1.71406,    1.71420,   1.2110e-11
   1.71420,    1.71434,   1.2110e-11
   1.71434,    1.71448,   1.2109e-11
   1.71448,    1.71461,   1.2109e-11
   1.71461,    1.71475,   1.2108e-11
   1.71475,    1.71489,   1.2108e-11
   1.71489,    1.71503,   1.2107e-11
   1.71503,    1.71517,   1.2107e-11
   1.71517,    1.71530,   1.2106e-11
   1.71530,    1.71544,   1.2106e-11
   1.71544,    1.71558,   1.2105e-11
   1.71558,    1.71572,   1.2105e-11
   1.71572,    1.71586,   1.2104e-11
   1.71586,    1.71600,   1.2104e-11
   1.71600,    1.71613,   1.2103e-11
   1.71613,    1.71627,   1.2103e-11
   1.71627,    1.71641,   1.2102e-11
   1.71641,    1.71655,   1.2102e-11
   1.71655,    1.71669,   1.2102e-11
   1.71669,    1.71683,   1.2105e-11
   1.71683,    1.71696,   1.2126e-11
   1.71696,    1.71710,   1.2186e-11
   1.71710,    1.71724,   1.2255e-11
   1.71724,    1.71738,   1.2250e-11
   1.71738,    1.71752,   1.2177e-11
   1.71752,    1.71765,   1.2120e-11
   1.71765,    1.71779,   1.2101e-11
   1.71779,    1.71793,   1.2097e-11
   1.71793,    1.71807,   1.2096e-11
   1.71807,    1.71821,   1.2095e-11
   1.71821,    1.71835,   1.2095e-11
   1.71835,    1.71849,   1.2094e-11
   1.71849,    1.71862,   1.2094e-11
   1.71862,    1.71876,   1.2093e-11
   1.71876,    1.71890,   1.2093e-11
   1.71890,    1.71904,   1.2092e-11
   1.71904,    1.71918,   1.2092e-11
   1.71918,    1.71932,   1.2091e-11
   1.71932,    1.71945,   1.2091e-11
   1.71945,    1.71959,   1.2090e-11
   1.71959,    1.71973,   1.2090e-11
   1.71973,    1.71987,   1.2089e-11
   1.71987,    1.72001,   1.2089e-11
   1.72001,    1.72015,   1.2088e-11
   1.72015,    1.72029,   1.2088e-11
   1.72029,    1.72042,   1.2087e-11
   1.72042,    1.72056,   1.2087e-11
   1.72056,    1.72070,   1.2086e-11
   1.72070,    1.72084,   1.2086e-11
   1.72084,    1.72098,   1.2085e-11
   1.72098,    1.72112,   1.2085e-11
   1.72112,    1.72126,   1.2084e-11
   1.72126,    1.72139,   1.2084e-11
   1.72139,    1.72153,   1.2083e-11
   1.72153,    1.72167,   1.2083e-11
   1.72167,    1.72181,   1.2082e-11
   1.72181,    1.72195,   1.2082e-11
   1.72195,    1.72209,   1.2081e-11
   1.72209,    1.72223,   1.2081e-11
   1.72223,    1.72236,   1.2080e-11
   1.72236,    1.72250,   1.2080e-11
   1.72250,    1.72264,   1.2079e-11
   1.72264,    1.72278,   1.2078e-11
   1.72278,    1.72292,   1.2078e-11
   1.72292,    1.72306,   1.2077e-11
   1.72306,    1.72320,   1.2077e-11
   1.72320,    1.72334,   1.2076e-11
   1.72334,    1.72347,   1.2076e-11
   1.72347,    1.72361,   1.2075e-11
   1.72361,    1.72375,   1.2075e-11
   1.72375,    1.72389,   1.2074e-11
   1.72389,    1.72403,   1.2074e-11
   1.72403,    1.72417,   1.2073e-11
   1.72417,    1.72431,   1.2073e-11
   1.72431,    1.72445,   1.2072e-11
   1.72445,    1.72459,   1.2072e-11
   1.72459,    1.72472,   1.2071e-11
   1.72472,    1.72486,   1.2071e-11
   1.72486,    1.72500,   1.2070e-11
   1.72500,    1.72514,   1.2070e-11
   1.72514,    1.72528,   1.2069e-11
   1.72528,    1.72542,   1.2069e-11
   1.72542,    1.72556,   1.2068e-11
   1.72556,    1.72570,   1.2068e-11
   1.72570,    1.72584,   1.2067e-11
   1.72584,    1.72598,   1.2067e-11
   1.72598,    1.72611,   1.2066e-11
   1.72611,    1.72625,   1.2066e-11
   1.72625,    1.72639,   1.2065e-11
   1.72639,    1.72653,   1.2065e-11
   1.72653,    1.72667,   1.2064e-11
   1.72667,    1.72681,   1.2064e-11
   1.72681,    1.72695,   1.2063e-11
   1.72695,    1.72709,   1.2063e-11
   1.72709,    1.72723,   1.2062e-11
   1.72723,    1.72737,   1.2062e-11
   1.72737,    1.72750,   1.2061e-11
   1.72750,    1.72764,   1.2061e-11
   1.72764,    1.72778,   1.2060e-11
   1.72778,    1.72792,   1.2060e-11
   1.72792,    1.72806,   1.2059e-11
   1.72806,    1.72820,   1.2059e-11
   1.72820,    1.72834,   1.2061e-11
   1.72834,    1.72848,   1.2063e-11
   1.72848,    1.72862,   1.2066e-11
   1.72862,    1.72876,   1.2069e-11
   1.72876,    1.72890,   1.2072e-11
   1.72890,    1.72904,   1.2078e-11
   1.72904,    1.72918,   1.2095e-11
   1.72918,    1.72931,   1.2114e-11
   1.72931,    1.72945,   1.2117e-11
   1.72945,    1.72959,   1.2096e-11
   1.72959,    1.72973,   1.2073e-11
   1.72973,    1.72987,   1.2062e-11
   1.72987,    1.73001,   1.2057e-11
   1.73001,    1.73015,   1.2053e-11
   1.73015,    1.73029,   1.2051e-11
   1.73029,    1.73043,   1.2050e-11
   1.73043,    1.73057,   1.2050e-11
   1.73057,    1.73071,   1.2049e-11
   1.73071,    1.73085,   1.2049e-11
   1.73085,    1.73099,   1.2048e-11
   1.73099,    1.73113,   1.2048e-11
   1.73113,    1.73127,   1.2047e-11
   1.73127,    1.73140,   1.2047e-11
   1.73140,    1.73154,   1.2046e-11
   1.73154,    1.73168,   1.2046e-11
   1.73168,    1.73182,   1.2045e-11
   1.73182,    1.73196,   1.2045e-11
   1.73196,    1.73210,   1.2044e-11
   1.73210,    1.73224,   1.2044e-11
   1.73224,    1.73238,   1.2043e-11
   1.73238,    1.73252,   1.2043e-11
   1.73252,    1.73266,   1.2042e-11
   1.73266,    1.73280,   1.2042e-11
   1.73280,    1.73294,   1.2041e-11
   1.73294,    1.73308,   1.2041e-11
   1.73308,    1.73322,   1.2040e-11
   1.73322,    1.73336,   1.2040e-11
   1.73336,    1.73350,   1.2039e-11
   1.73350,    1.73364,   1.2039e-11
   1.73364,    1.73378,   1.2038e-11
   1.73378,    1.73392,   1.2038e-11
   1.73392,    1.73406,   1.2037e-11
   1.73406,    1.73420,   1.2037e-11
   1.73420,    1.73434,   1.2036e-11
   1.73434,    1.73448,   1.2036e-11
   1.73448,    1.73462,   1.2035e-11
   1.73462,    1.73475,   1.2035e-11
   1.73475,    1.73489,   1.2034e-11
   1.73489,    1.73503,   1.2033e-11
   1.73503,    1.73517,   1.2033e-11
   1.73517,    1.73531,   1.2032e-11
   1.73531,    1.73545,   1.2032e-11
   1.73545,    1.73559,   1.2031e-11
   1.73559,    1.73573,   1.2031e-11
   1.73573,    1.73587,   1.2030e-11
   1.73587,    1.73601,   1.2030e-11
   1.73601,    1.73615,   1.2029e-11
   1.73615,    1.73629,   1.2030e-11
   1.73629,    1.73643,   1.2031e-11
   1.73643,    1.73657,   1.2033e-11
   1.73657,    1.73671,   1.2034e-11
   1.73671,    1.73685,   1.2037e-11
   1.73685,    1.73699,   1.2045e-11
   1.73699,    1.73713,   1.2060e-11
   1.73713,    1.73727,   1.2068e-11
   1.73727,    1.73741,   1.2059e-11
   1.73741,    1.73755,   1.2043e-11
   1.73755,    1.73769,   1.2033e-11
   1.73769,    1.73783,   1.2029e-11
   1.73783,    1.73797,   1.2026e-11
   1.73797,    1.73811,   1.2024e-11
   1.73811,    1.73825,   1.2022e-11
   1.73825,    1.73839,   1.2021e-11
   1.73839,    1.73853,   1.2021e-11
   1.73853,    1.73867,   1.2020e-11
   1.73867,    1.73881,   1.2020e-11
   1.73881,    1.73895,   1.2019e-11
   1.73895,    1.73909,   1.2019e-11
   1.73909,    1.73923,   1.2018e-11
   1.73923,    1.73937,   1.2018e-11
   1.73937,    1.73951,   1.2017e-11
   1.73951,    1.73965,   1.2017e-11
   1.73965,    1.73979,   1.2016e-11
   1.73979,    1.73993,   1.2016e-11
   1.73993,    1.74007,   1.2015e-11
   1.74007,    1.74021,   1.2015e-11
   1.74021,    1.74035,   1.2014e-11
   1.74035,    1.74049,   1.2014e-11
   1.74049,    1.74063,   1.2013e-11
   1.74063,    1.74077,   1.2013e-11
   1.74077,    1.74091,   1.2012e-11
